Test_Loss,Train_Loss
0.04519011080265045,0.04657809106776348
0.044971982638041176,0.04676681448920415
0.04480433960755666,0.04674081294200359
0.04492629567782084,0.046554210142065316
0.04474514971176783,0.04667499415480938
0.04494412491718928,0.04659057545881623
0.044942691922187805,0.046729303585986294
0.044910853107770286,0.04648786883514661
0.045082555462916694,0.04668555517370502
0.04464457184076309,0.04641914563492323
0.04480257381995519,0.046789873570490345
0.044757926215728126,0.04622389426311621
0.04497159272432327,0.04658991166462119
0.04492409403125445,0.0464861962156227
0.04488505547245344,0.04640433540902077
0.04482309768597285,0.04661424343402569
0.044950914879639946,0.04682251759685385
0.04509055862824122,0.0467451358309541
0.04467680181066195,0.04659402827756145
0.04491825277606646,0.046913478726473376
0.04494548092285792,0.046433806407432526
0.044780618200699486,0.04657307708970247
0.04497102275490761,0.046349974002880164
0.04469124972820282,0.04654194276111248
0.04484758029381434,0.04644519150352631
0.044940112779537834,0.04651373023023972
0.04501207669576009,0.04653021124884104
0.04472289482752482,0.04643025041486208
0.04485954840977987,0.04680298212676858
